eventid,timestamp,src_ip,dst_ip,session,duration
cowrie.log.closed,2021-02-12 11:09:49.198362+00:00,46.101.170.78,,5502e0f67ab6,404.1481354236603
cowrie.session.closed,2021-02-12 11:09:49.199705+00:00,46.101.170.78,,5502e0f67ab6,406.2824721336365
cowrie.session.closed,2021-02-12 11:09:49.200799+00:00,46.101.170.78,,8de64e11eff4,406.19544672966003
cowrie.session.closed,2021-02-12 11:09:49.201874+00:00,46.101.170.78,,699ec31c16b1,406.2076048851013
cowrie.session.closed,2021-02-12 11:09:49.202986+00:00,46.101.170.78,,f5340c2af215,406.19313645362854
cowrie.session.closed,2021-02-12 11:09:49.204082+00:00,46.101.170.78,,32b9b9296860,406.20642137527466
cowrie.session.closed,2021-02-12 11:09:49.211325+00:00,46.101.170.78,,ee5a71984425,406.2114613056183
cowrie.client.version,2021-02-12 11:09:49.212067+00:00,46.101.170.78,,cd2aa4003ab2,
cowrie.client.version,2021-02-12 11:09:49.212859+00:00,46.101.170.78,,691a5f1d4654,
cowrie.client.version,2021-02-12 11:09:49.213637+00:00,46.101.170.78,,a7179f448d20,
cowrie.client.version,2021-02-12 11:09:49.214643+00:00,46.101.170.78,,6d138bde5900,
cowrie.client.version,2021-02-12 11:09:49.215422+00:00,46.101.170.78,,bf904278d986,
cowrie.client.version,2021-02-12 11:09:49.216206+00:00,46.101.170.78,,af350c6f9510,
cowrie.session.closed,2021-02-12 11:09:49.217143+00:00,205.185.126.143,,3376a517d60b,50.26255655288696
cowrie.client.version,2021-02-12 11:09:49.217856+00:00,162.142.125.55,,a7410bde0be3,
cowrie.session.closed,2021-02-12 11:09:49.218768+00:00,162.142.125.55,,663bb7640bc7,50.26199436187744
cowrie.client.version,2021-02-12 11:09:49.219480+00:00,162.142.125.55,,23f771069d51,
cowrie.session.closed,2021-02-12 11:09:49.220444+00:00,162.142.125.55,,23f771069d51,50.262540102005005
cowrie.client.version,2021-02-12 11:09:49.221162+00:00,162.142.125.55,,892617992853,
cowrie.session.closed,2021-02-12 11:09:49.222092+00:00,162.142.125.55,,892617992853,50.26309895515442
cowrie.session.closed,2021-02-12 11:09:49.223018+00:00,162.142.125.55,,8fa3b0059694,50.26291489601135
cowrie.session.closed,2021-02-12 11:09:49.223865+00:00,205.185.126.143,,955125b93275,50.26266884803772
cowrie.session.closed,2021-02-12 11:09:49.224745+00:00,46.101.170.78,,cd2aa4003ab2,50.27677845954895
cowrie.session.closed,2021-02-12 11:09:49.225584+00:00,46.101.170.78,,691a5f1d4654,50.27648735046387
cowrie.session.closed,2021-02-12 11:09:49.226429+00:00,46.101.170.78,,a7179f448d20,50.276235818862915
cowrie.session.closed,2021-02-12 11:09:49.227294+00:00,46.101.170.78,,6d138bde5900,50.275999546051025
cowrie.session.closed,2021-02-12 11:09:49.228154+00:00,46.101.170.78,,bf904278d986,50.275758504867554
cowrie.session.closed,2021-02-12 11:09:49.228997+00:00,46.101.170.78,,af350c6f9510,50.2755081653595
cowrie.session.closed,2021-02-12 11:09:49.229844+00:00,162.142.125.55,,a7410bde0be3,50.274165868759155
cowrie.session.connect,2021-02-12 11:12:26.017634+00:00,205.185.126.143,155.232.195.82,dc43bcbf30c8,
cowrie.session.closed,2021-02-12 11:12:26.356347+00:00,205.185.126.143,,dc43bcbf30c8,0.32234787940979004
cowrie.session.connect,2021-02-12 11:15:33.808570+00:00,74.80.10.237,155.232.195.83,3cc67ef53374,
cowrie.client.version,2021-02-12 11:15:34.074155+00:00,74.80.10.237,,3cc67ef53374,
cowrie.session.closed,2021-02-12 11:15:34.337456+00:00,74.80.10.237,,3cc67ef53374,0.527315378189086
cowrie.session.connect,2021-02-12 11:17:25.427743+00:00,209.141.51.170,155.232.195.83,29436f619df7,
cowrie.session.closed,2021-02-12 11:17:25.739622+00:00,209.141.51.170,,29436f619df7,0.310290336608886
cowrie.session.connect,2021-02-12 11:18:19.927013+00:00,209.141.51.170,155.232.195.83,fec159c6f29b,
cowrie.client.version,2021-02-12 11:18:19.930672+00:00,209.141.51.170,,fec159c6f29b,
cowrie.client.kex,2021-02-12 11:18:20.238995+00:00,209.141.51.170,,fec159c6f29b,
cowrie.login.failed,2021-02-12 11:18:22.618215+00:00,209.141.51.170,,fec159c6f29b,
cowrie.session.closed,2021-02-12 11:18:23.919891+00:00,209.141.51.170,,fec159c6f29b,3.9912829399108882
cowrie.session.connect,2021-02-12 11:20:48.256942+00:00,167.248.133.56,155.232.195.82,bb6c86cfa122,
cowrie.client.version,2021-02-12 11:20:48.258672+00:00,167.248.133.56,,bb6c86cfa122,
cowrie.client.kex,2021-02-12 11:20:48.473696+00:00,167.248.133.56,,bb6c86cfa122,
cowrie.session.closed,2021-02-12 11:21:03.261133+00:00,167.248.133.56,,bb6c86cfa122,15.002594947814941
cowrie.session.connect,2021-02-12 11:35:18.990975+00:00,51.161.31.150,155.232.195.82,8f9dafa01482,
cowrie.client.version,2021-02-12 11:35:18.992679+00:00,51.161.31.150,,8f9dafa01482,
cowrie.client.kex,2021-02-12 11:35:19.261772+00:00,51.161.31.150,,8f9dafa01482,
cowrie.login.failed,2021-02-12 11:35:20.359925+00:00,51.161.31.150,,8f9dafa01482,
cowrie.session.closed,2021-02-12 11:35:21.631406+00:00,51.161.31.150,,8f9dafa01482,2.63883376121521
cowrie.session.connect,2021-02-12 11:35:25.431195+00:00,51.161.31.150,155.232.195.82,67c1242a9e85,
cowrie.client.version,2021-02-12 11:35:25.432458+00:00,51.161.31.150,,67c1242a9e85,
cowrie.client.kex,2021-02-12 11:35:25.683871+00:00,51.161.31.150,,67c1242a9e85,
cowrie.login.failed,2021-02-12 11:35:26.724825+00:00,51.161.31.150,,67c1242a9e85,
cowrie.session.closed,2021-02-12 11:35:27.979699+00:00,51.161.31.150,,67c1242a9e85,2.547348022460937
cowrie.session.connect,2021-02-12 11:35:36.057378+00:00,51.161.31.150,155.232.195.82,b69e52d87b40,
cowrie.client.version,2021-02-12 11:35:36.059570+00:00,51.161.31.150,,b69e52d87b40,
cowrie.client.kex,2021-02-12 11:35:36.328150+00:00,51.161.31.150,,b69e52d87b40,
cowrie.login.success,2021-02-12 11:35:37.428927+00:00,51.161.31.150,,b69e52d87b40,
cowrie.session.params,2021-02-12 11:35:38.024952+00:00,51.161.31.150,,b69e52d87b40,
cowrie.command.input,2021-02-12 11:35:38.025838+00:00,51.161.31.150,,b69e52d87b40,
cowrie.session.file_download,2021-02-12 11:35:39.213805+00:00,51.161.31.150,,b69e52d87b40,
cowrie.session.file_download,2021-02-12 11:35:39.691102+00:00,51.161.31.150,,b69e52d87b40,
cowrie.session.file_download.failed,2021-02-12 11:36:59.960929+00:00,51.161.31.150,,b69e52d87b40,
cowrie.session.connect,2021-02-12 11:36:59.964556+00:00,51.161.31.150,155.232.195.82,d30d1bb7e574,
cowrie.session.connect,2021-02-12 11:36:59.966271+00:00,51.161.31.150,155.232.195.82,3c1da87f9f88,
cowrie.session.connect,2021-02-12 11:36:59.967962+00:00,51.161.31.150,155.232.195.82,41bd8a0f759e,
cowrie.session.connect,2021-02-12 11:36:59.969297+00:00,51.161.31.150,155.232.195.82,cb55d871c9a4,
cowrie.client.version,2021-02-12 11:36:59.970728+00:00,51.161.31.150,,d30d1bb7e574,
cowrie.client.version,2021-02-12 11:36:59.971626+00:00,51.161.31.150,,3c1da87f9f88,
cowrie.client.version,2021-02-12 11:36:59.972527+00:00,51.161.31.150,,41bd8a0f759e,
cowrie.client.version,2021-02-12 11:36:59.973410+00:00,51.161.31.150,,cb55d871c9a4,
cowrie.client.kex,2021-02-12 11:37:00.229545+00:00,51.161.31.150,,41bd8a0f759e,
cowrie.client.kex,2021-02-12 11:37:00.241034+00:00,51.161.31.150,,3c1da87f9f88,
cowrie.client.kex,2021-02-12 11:37:00.243692+00:00,51.161.31.150,,d30d1bb7e574,
cowrie.client.kex,2021-02-12 11:37:00.246305+00:00,51.161.31.150,,cb55d871c9a4,
cowrie.session.closed,2021-02-12 11:37:00.249631+00:00,51.161.31.150,,b69e52d87b40,84.19069623947144
cowrie.login.success,2021-02-12 11:37:01.278895+00:00,51.161.31.150,,41bd8a0f759e,
cowrie.login.success,2021-02-12 11:37:01.369315+00:00,51.161.31.150,,cb55d871c9a4,
cowrie.login.success,2021-02-12 11:37:01.372666+00:00,51.161.31.150,,3c1da87f9f88,
cowrie.login.success,2021-02-12 11:37:01.376726+00:00,51.161.31.150,,d30d1bb7e574,
cowrie.session.params,2021-02-12 11:37:02.488896+00:00,51.161.31.150,,41bd8a0f759e,
cowrie.command.input,2021-02-12 11:37:02.489747+00:00,51.161.31.150,,41bd8a0f759e,
cowrie.session.params,2021-02-12 11:37:02.575814+00:00,51.161.31.150,,cb55d871c9a4,
cowrie.command.input,2021-02-12 11:37:02.576693+00:00,51.161.31.150,,cb55d871c9a4,
cowrie.session.params,2021-02-12 11:37:02.612248+00:00,51.161.31.150,,3c1da87f9f88,
cowrie.command.input,2021-02-12 11:37:02.613096+00:00,51.161.31.150,,3c1da87f9f88,
cowrie.session.params,2021-02-12 11:37:02.741176+00:00,51.161.31.150,,d30d1bb7e574,
cowrie.command.input,2021-02-12 11:37:02.742110+00:00,51.161.31.150,,d30d1bb7e574,
cowrie.session.file_download,2021-02-12 11:37:03.180288+00:00,51.161.31.150,,cb55d871c9a4,
cowrie.session.file_download,2021-02-12 11:37:03.186778+00:00,51.161.31.150,,41bd8a0f759e,
cowrie.session.file_download,2021-02-12 11:37:03.189242+00:00,51.161.31.150,,d30d1bb7e574,
cowrie.session.file_download,2021-02-12 11:37:03.193867+00:00,51.161.31.150,,3c1da87f9f88,
cowrie.session.file_download,2021-02-12 11:37:03.612847+00:00,51.161.31.150,,cb55d871c9a4,
cowrie.session.file_download.failed,2021-02-12 11:38:23.699741+00:00,51.161.31.150,,cb55d871c9a4,
cowrie.session.connect,2021-02-12 11:38:23.709476+00:00,51.161.31.150,155.232.195.82,edae174e11c0,
cowrie.session.connect,2021-02-12 11:38:23.710960+00:00,51.161.31.150,155.232.195.82,d102c2403b69,
cowrie.client.version,2021-02-12 11:38:23.719210+00:00,51.161.31.150,,edae174e11c0,
cowrie.client.version,2021-02-12 11:38:23.720053+00:00,51.161.31.150,,d102c2403b69,
cowrie.session.closed,2021-02-12 11:38:23.969028+00:00,51.161.31.150,,41bd8a0f759e,83.99993109703064
cowrie.session.closed,2021-02-12 11:38:23.981668+00:00,51.161.31.150,,3c1da87f9f88,84.01397943496704
cowrie.session.closed,2021-02-12 11:38:23.983485+00:00,51.161.31.150,,d30d1bb7e574,84.0174949169159
cowrie.client.kex,2021-02-12 11:38:23.987119+00:00,51.161.31.150,,d102c2403b69,
cowrie.session.closed,2021-02-12 11:38:23.990566+00:00,51.161.31.150,,cb55d871c9a4,84.01992464065552
cowrie.client.kex,2021-02-12 11:38:23.991539+00:00,51.161.31.150,,edae174e11c0,
cowrie.login.success,2021-02-12 11:38:25.074605+00:00,51.161.31.150,,d102c2403b69,
cowrie.login.success,2021-02-12 11:38:25.102234+00:00,51.161.31.150,,edae174e11c0,
cowrie.session.params,2021-02-12 11:38:25.830692+00:00,51.161.31.150,,d102c2403b69,
cowrie.command.input,2021-02-12 11:38:25.831535+00:00,51.161.31.150,,d102c2403b69,
cowrie.session.params,2021-02-12 11:38:25.863912+00:00,51.161.31.150,,edae174e11c0,
cowrie.command.input,2021-02-12 11:38:25.864811+00:00,51.161.31.150,,edae174e11c0,
cowrie.session.connect,2021-02-12 11:38:25.868311+00:00,51.161.31.150,155.232.195.82,653441766ffe,
cowrie.client.version,2021-02-12 11:38:25.869687+00:00,51.161.31.150,,653441766ffe,
cowrie.client.kex,2021-02-12 11:38:26.134298+00:00,51.161.31.150,,653441766ffe,
cowrie.session.file_download,2021-02-12 11:38:26.450437+00:00,51.161.31.150,,edae174e11c0,
cowrie.session.file_download,2021-02-12 11:38:26.455234+00:00,51.161.31.150,,d102c2403b69,
cowrie.session.file_download,2021-02-12 11:38:26.878546+00:00,51.161.31.150,,d102c2403b69,
cowrie.session.file_download.failed,2021-02-12 11:39:46.940062+00:00,51.161.31.150,,d102c2403b69,
cowrie.session.connect,2021-02-12 11:39:46.944866+00:00,51.161.31.150,155.232.195.82,e6cf2e52f912,
cowrie.client.version,2021-02-12 11:39:46.948577+00:00,51.161.31.150,,e6cf2e52f912,
cowrie.client.kex,2021-02-12 11:39:47.201649+00:00,51.161.31.150,,e6cf2e52f912,
cowrie.login.success,2021-02-12 11:39:47.212777+00:00,51.161.31.150,,653441766ffe,
cowrie.session.closed,2021-02-12 11:39:47.215929+00:00,51.161.31.150,,edae174e11c0,83.50521111488342
cowrie.session.closed,2021-02-12 11:39:47.226216+00:00,51.161.31.150,,d102c2403b69,83.51403045654297
cowrie.session.params,2021-02-12 11:39:47.867630+00:00,51.161.31.150,,653441766ffe,
cowrie.command.input,2021-02-12 11:39:47.868519+00:00,51.161.31.150,,653441766ffe,
cowrie.login.success,2021-02-12 11:39:48.232935+00:00,51.161.31.150,,e6cf2e52f912,
cowrie.session.file_download,2021-02-12 11:39:48.495916+00:00,51.161.31.150,,653441766ffe,
cowrie.session.params,2021-02-12 11:39:48.771973+00:00,51.161.31.150,,e6cf2e52f912,
cowrie.command.input,2021-02-12 11:39:48.772859+00:00,51.161.31.150,,e6cf2e52f912,
cowrie.session.file_download,2021-02-12 11:39:48.919627+00:00,51.161.31.150,,653441766ffe,
cowrie.session.file_download.failed,2021-02-12 11:41:09.015511+00:00,51.161.31.150,,653441766ffe,
cowrie.session.file_download.failed,2021-02-12 11:41:09.019237+00:00,51.161.31.150,,e6cf2e52f912,
cowrie.session.closed,2021-02-12 11:41:09.022392+00:00,51.161.31.150,,653441766ffe,163.15315413475037
cowrie.session.connect,2021-02-12 11:41:09.023671+00:00,51.161.31.150,155.232.195.82,047c231fc73b,
cowrie.session.closed,2021-02-12 11:41:09.025343+00:00,51.161.31.150,,e6cf2e52f912,82.07940196990967
cowrie.client.version,2021-02-12 11:41:09.026473+00:00,51.161.31.150,,047c231fc73b,
cowrie.session.closed,2021-02-12 11:41:09.028095+00:00,51.161.31.150,,047c231fc73b,0.0031609535217280004
cowrie.session.connect,2021-02-12 11:43:02.382693+00:00,146.64.171.59,155.232.195.82,a4f85c5a9f72,
cowrie.client.version,2021-02-12 11:43:02.384395+00:00,146.64.171.59,,a4f85c5a9f72,
cowrie.client.kex,2021-02-12 11:43:02.389337+00:00,146.64.171.59,,a4f85c5a9f72,
cowrie.login.success,2021-02-12 11:43:10.646190+00:00,146.64.171.59,,a4f85c5a9f72,
cowrie.client.size,2021-02-12 11:43:10.763391+00:00,146.64.171.59,,a4f85c5a9f72,
cowrie.session.params,2021-02-12 11:43:10.765046+00:00,146.64.171.59,,a4f85c5a9f72,
cowrie.log.closed,2021-02-12 11:43:48.408104+00:00,146.64.171.59,,a4f85c5a9f72,37.64344358444214
cowrie.session.closed,2021-02-12 11:43:48.409463+00:00,146.64.171.59,,a4f85c5a9f72,46.02518105506897
cowrie.session.connect,2021-02-12 11:47:49.390254+00:00,170.130.187.46,155.232.195.82,6a72ba43d030,
cowrie.session.closed,2021-02-12 11:47:49.887642+00:00,170.130.187.46,,6a72ba43d030,0.49630236625671303
cowrie.session.connect,2021-02-12 11:48:16.245210+00:00,205.185.126.143,155.232.195.82,6823ce7f22de,
cowrie.session.closed,2021-02-12 11:48:16.562451+00:00,205.185.126.143,,6823ce7f22de,0.31569218635559004
cowrie.session.connect,2021-02-12 11:54:22.965738+00:00,209.141.41.45,155.232.195.83,2f64b306593c,
cowrie.session.closed,2021-02-12 11:54:23.267169+00:00,209.141.41.45,,2f64b306593c,0.29986071586608803
cowrie.session.connect,2021-02-12 12:31:16.591683+00:00,85.103.50.126,155.232.195.82,6e804bec9451,
cowrie.session.closed,2021-02-12 12:31:16.614903+00:00,85.103.50.126,,6e804bec9451,0.021617889404296
cowrie.session.connect,2021-02-12 12:31:16.803478+00:00,85.103.50.126,155.232.195.83,f137d2ef551a,
cowrie.session.closed,2021-02-12 12:31:16.820185+00:00,85.103.50.126,,f137d2ef551a,0.015130758285522001
cowrie.session.connect,2021-02-12 12:31:20.734407+00:00,85.103.50.126,155.232.195.83,4985a0714a64,
cowrie.session.connect,2021-02-12 12:31:20.736801+00:00,85.103.50.126,155.232.195.82,48b56a7c8eb6,
cowrie.client.version,2021-02-12 12:31:20.778938+00:00,85.103.50.126,,4985a0714a64,
cowrie.client.version,2021-02-12 12:31:20.782402+00:00,85.103.50.126,,48b56a7c8eb6,
cowrie.client.kex,2021-02-12 12:31:21.016417+00:00,85.103.50.126,,4985a0714a64,
cowrie.client.kex,2021-02-12 12:31:21.019796+00:00,85.103.50.126,,48b56a7c8eb6,
cowrie.login.success,2021-02-12 12:31:22.129063+00:00,85.103.50.126,,4985a0714a64,
cowrie.login.success,2021-02-12 12:31:22.131246+00:00,85.103.50.126,,48b56a7c8eb6,
cowrie.session.params,2021-02-12 12:31:23.468884+00:00,85.103.50.126,,4985a0714a64,
cowrie.command.input,2021-02-12 12:31:23.469798+00:00,85.103.50.126,,4985a0714a64,
cowrie.command.failed,2021-02-12 12:31:23.470905+00:00,85.103.50.126,,4985a0714a64,
cowrie.session.params,2021-02-12 12:31:23.499968+00:00,85.103.50.126,,48b56a7c8eb6,
cowrie.command.input,2021-02-12 12:31:23.500844+00:00,85.103.50.126,,48b56a7c8eb6,
cowrie.command.failed,2021-02-12 12:31:23.501961+00:00,85.103.50.126,,48b56a7c8eb6,
cowrie.log.closed,2021-02-12 12:31:23.710189+00:00,85.103.50.126,,4985a0714a64,0.24147725105285603
cowrie.log.closed,2021-02-12 12:31:23.742517+00:00,85.103.50.126,,48b56a7c8eb6,0.24270772933959903
cowrie.session.closed,2021-02-12 12:31:23.974929+00:00,85.103.50.126,,4985a0714a64,3.239420175552368
cowrie.session.closed,2021-02-12 12:31:23.983602+00:00,85.103.50.126,,48b56a7c8eb6,3.245762109756469
cowrie.session.connect,2021-02-12 12:32:51.734422+00:00,49.51.9.157,155.232.195.83,d649c77b57e5,
cowrie.session.closed,2021-02-12 12:33:06.590136+00:00,49.51.9.157,,d649c77b57e5,14.854140520095825
cowrie.session.connect,2021-02-12 13:02:18.689439+00:00,110.93.246.222,155.232.195.83,4b0e9286501e,
cowrie.session.connect,2021-02-12 13:02:18.887419+00:00,110.93.246.222,155.232.195.83,50b3718167cd,
cowrie.client.version,2021-02-12 13:02:19.063309+00:00,110.93.246.222,,4b0e9286501e,
cowrie.client.version,2021-02-12 13:02:19.292294+00:00,110.93.246.222,,50b3718167cd,
cowrie.client.kex,2021-02-12 13:02:19.432419+00:00,110.93.246.222,,4b0e9286501e,
cowrie.client.kex,2021-02-12 13:02:19.677302+00:00,110.93.246.222,,50b3718167cd,
cowrie.login.success,2021-02-12 13:02:21.306759+00:00,110.93.246.222,,4b0e9286501e,
cowrie.login.success,2021-02-12 13:02:21.660184+00:00,110.93.246.222,,50b3718167cd,
cowrie.client.var,2021-02-12 13:02:22.047936+00:00,110.93.246.222,,4b0e9286501e,
cowrie.session.params,2021-02-12 13:02:22.168136+00:00,110.93.246.222,,4b0e9286501e,
cowrie.command.input,2021-02-12 13:02:22.168986+00:00,110.93.246.222,,4b0e9286501e,
cowrie.session.file_download,2021-02-12 13:02:22.551286+00:00,110.93.246.222,,4b0e9286501e,
cowrie.log.closed,2021-02-12 13:02:22.552660+00:00,110.93.246.222,,4b0e9286501e,0.384721040725708
cowrie.client.var,2021-02-12 13:02:22.557175+00:00,110.93.246.222,,50b3718167cd,
cowrie.session.params,2021-02-12 13:02:22.645968+00:00,110.93.246.222,,50b3718167cd,
cowrie.command.input,2021-02-12 13:02:22.646813+00:00,110.93.246.222,,50b3718167cd,
cowrie.session.closed,2021-02-12 13:02:22.924431+00:00,110.93.246.222,,4b0e9286501e,4.23341178894043
cowrie.session.file_download,2021-02-12 13:02:23.042152+00:00,110.93.246.222,,50b3718167cd,
cowrie.log.closed,2021-02-12 13:02:23.043732+00:00,110.93.246.222,,50b3718167cd,0.39792513847351
cowrie.session.connect,2021-02-12 13:02:23.359155+00:00,110.93.246.222,155.232.195.83,10165a755a3b,
cowrie.session.closed,2021-02-12 13:02:23.431916+00:00,110.93.246.222,,50b3718167cd,4.542999744415283
cowrie.client.version,2021-02-12 13:02:23.751565+00:00,110.93.246.222,,10165a755a3b,
cowrie.session.connect,2021-02-12 13:02:23.866263+00:00,110.93.246.222,155.232.195.83,e73a799d2fac,
cowrie.client.kex,2021-02-12 13:02:24.139143+00:00,110.93.246.222,,10165a755a3b,
cowrie.client.version,2021-02-12 13:02:24.263435+00:00,110.93.246.222,,e73a799d2fac,
cowrie.client.kex,2021-02-12 13:02:24.650636+00:00,110.93.246.222,,e73a799d2fac,
cowrie.login.success,2021-02-12 13:02:26.116771+00:00,110.93.246.222,,10165a755a3b,
cowrie.login.success,2021-02-12 13:02:26.638751+00:00,110.93.246.222,,e73a799d2fac,
cowrie.client.var,2021-02-12 13:02:26.902277+00:00,110.93.246.222,,10165a755a3b,
cowrie.session.params,2021-02-12 13:02:26.938400+00:00,110.93.246.222,,10165a755a3b,
cowrie.command.input,2021-02-12 13:02:26.939245+00:00,110.93.246.222,,10165a755a3b,
cowrie.command.input,2021-02-12 13:02:26.940686+00:00,110.93.246.222,,10165a755a3b,
cowrie.command.failed,2021-02-12 13:02:26.941451+00:00,110.93.246.222,,10165a755a3b,
cowrie.log.closed,2021-02-12 13:02:26.943223+00:00,110.93.246.222,,10165a755a3b,0.004999876022338001
cowrie.session.closed,2021-02-12 13:02:27.333300+00:00,110.93.246.222,,10165a755a3b,3.972680807113647
cowrie.client.var,2021-02-12 13:02:27.417085+00:00,110.93.246.222,,e73a799d2fac,
cowrie.session.params,2021-02-12 13:02:27.578269+00:00,110.93.246.222,,e73a799d2fac,
cowrie.command.input,2021-02-12 13:02:27.579117+00:00,110.93.246.222,,e73a799d2fac,
cowrie.command.input,2021-02-12 13:02:27.580598+00:00,110.93.246.222,,e73a799d2fac,
cowrie.command.failed,2021-02-12 13:02:27.581359+00:00,110.93.246.222,,e73a799d2fac,
cowrie.log.closed,2021-02-12 13:02:27.583114+00:00,110.93.246.222,,e73a799d2fac,0.005028486251831
cowrie.session.closed,2021-02-12 13:02:27.973515+00:00,110.93.246.222,,e73a799d2fac,4.105810880661011
cowrie.session.connect,2021-02-12 13:02:31.947381+00:00,209.141.41.45,155.232.195.82,dd141b7ebca6,
cowrie.session.closed,2021-02-12 13:02:32.264458+00:00,209.141.41.45,,dd141b7ebca6,0.31552052497863703
cowrie.session.connect,2021-02-12 13:07:39.748604+00:00,75.179.24.86,155.232.195.83,30f48f10b926,
cowrie.client.version,2021-02-12 13:07:40.002959+00:00,75.179.24.86,,30f48f10b926,
cowrie.session.closed,2021-02-12 13:07:40.252438+00:00,75.179.24.86,,30f48f10b926,0.5025868415832521
cowrie.session.connect,2021-02-12 13:11:52.326599+00:00,49.64.31.241,155.232.195.82,be2d9320871e,
